original_id,new_id
425661,0
77743,1
497277,2
1696580,3
467080,4
95105,5
484195,6
550366,7
142009,8
409937,9
268073,10
613880,11
306552,12
804227,13
463733,14
489743,15
1467965,16
290229,17
1625699,18
793478,19
652497,20
623700,21
516849,22
801037,23
23813,24
399686,25
422664,26
715016,27
1455289,28
659715,29
1484850,30
1624092,31
1188261,32
927238,33
1030089,34
1195212,35
808954,36
1097145,37
411360,38
4305,39
1662411,40
832582,41
894322,42
421580,43
489970,44
1545333,45
455737,46
1372674,47
1231541,48
79070,49
405056,50
1240818,51
1223436,52
853973,53
1705530,54
806668,55
741824,56
1696169,57
292813,58
921377,59
457706,60
545503,61
457238,62
1250425,63
238228,64
1472050,65
1457231,66
591199,67
242555,68
280538,69
834330,70
477250,71
565727,72
43715,73
1052911,74
895946,75
216618,76
622800,77
568611,78
237927,79
1458257,80
1301410,81
1185446,82
63078,83
535039,84
811685,85
466607,86
237878,87
867367,88
493589,89
1031383,90
1600201,91
895,92
291771,93
901135,94
249167,95
858447,96
496089,97
495539,98
42482,99
1145299,100
216741,101
108764,102
455931,103
1506176,104
295495,105
284761,106
84768,107
521168,108
909620,109
1497278,110
1733800,111
996684,112
71465,113
910876,114
1463637,115
371888,116
92879,117
895666,118
1073935,119
7837,120
1471404,121
597711,122
1101579,123
817184,124
903237,125
216929,126
844090,127
863774,128
1610455,129
1293019,130
445533,131
883148,132
219848,133
464631,134
17878,135
834042,136
839273,137
1111846,138
520113,139
1226909,140
241743,141
1324574,142
245645,143
521497,144
859401,145
957743,146
337681,147
229213,148
1463936,149
646989,150
1608162,151
1673734,152
872762,153
865520,154
1482956,155
1314580,156
490300,157
857429,158
867790,159
112455,160
1545965,161
250629,162
1493656,163
467135,164
33984,165
489915,166
834058,167
434924,168
1318995,169
272328,170
467108,171
809640,172
791023,173
9031,174
819780,175
538098,176
815867,177
496310,178
482485,179
909151,180
1334801,181
1101250,182
1631442,183
564144,184
1454070,185
815653,186
466085,187
237363,188
467167,189
986531,190
28741,191
1260706,192
1548544,193
261982,194
274030,195
1239373,196
1037383,197
795089,198
235269,199
5863,200
257761,201
1479117,202
255161,203
84469,204
868326,205
765707,206
1701436,207
82288,208
1637906,209
83217,210
895788,211
646134,212
309336,213
75740,214
203026,215
1687761,216
285041,217
791984,218
997812,219
1787434,220
289287,221
548718,222
514016,223
441647,224
840309,225
1630124,226
1042401,227
1645870,228
238468,229
523589,230
234830,231
18335,232
377810,233
768526,234
995795,235
1710485,236
809120,237
355533,238
1655155,239
413314,240
909949,241
973243,242
1452828,243
72650,244
943154,245
999633,246
465728,247
1722800,248
1332826,249
1073720,250
1577966,251
454615,252
1535672,253
279725,254
48211,255
1208140,256
1211143,257
1217976,258
266425,259
28747,260
1582858,261
391288,262
459038,263
249703,264
656527,265
602229,266
1456139,267
89967,268
438104,269
336245,270
1015902,271
909260,272
332437,273
798068,274
1559062,275
281239,276
1661605,277
8111,278
364596,279
164876,280
1115155,281
265372,282
964768,283
860038,284
588586,285
480399,286
1284287,287
824834,288
600170,289
834956,290
73825,291
442950,292
890914,293
1448963,294
681156,295
319162,296
1598485,297
283217,298
455811,299
659567,300
668775,301
503374,302
999418,303
239953,304
819778,305
603929,306
740737,307
864788,308
492249,309
1015464,310
879030,311
1095146,312
90118,313
1019382,314
845294,315
479534,316
668868,317
119546,318
253816,319
1623595,320
1571083,321
88367,322
415630,323
906406,324
1244032,325
46007,326
1593845,327
1105574,328
1599016,329
942568,330
111503,331
514999,332
487001,333
76857,334
285425,335
1501577,336
456697,337
491830,338
1003485,339
325826,340
235024,341
268765,342
91696,343
433500,344
247340,345
1648699,346
1237381,347
264616,348
1077405,349
808596,350
1611241,351
1468001,352
46128,353
600527,354
312542,355
6904,356
1493745,357
1563903,358
1089829,359
536533,360
753486,361
88026,362
514950,363
1524921,364
440962,365
1648378,366
458932,367
446520,368
277849,369
471991,370
506370,371
1613249,372
836807,373
1581116,374
604449,375
360518,376
952836,377
1459071,378
478290,379
754395,380
860627,381
123038,382
868599,383
915472,384
557977,385
952851,386
506666,387
1481641,388
670523,389
855048,390
431779,391
325543,392
1673365,393
940937,394
1525737,395
1462781,396
1467674,397
1222971,398
569874,399
322399,400
570834,401
1487639,402
57295,403
446742,404
1461902,405
822502,406
272149,407
396893,408
662032,409
761881,410
929702,411
804328,412
1266746,413
269416,414
350255,415
415054,416
878610,417
617402,418
311382,419
1129836,420
33641,421
286169,422
491959,423
959636,424
225540,425
869161,426
1488482,427
421018,428
968572,429
37542,430
93757,431
512114,432
814830,433
536006,434
64078,435
1216167,436
679434,437
214252,438
536040,439
928727,440
33143,441
1455050,442
31758,443
1507112,444
268017,445
537404,446
1464293,447
795810,448
475930,449
936382,450
1710764,451
998489,452
432027,453
1527919,454
1685083,455
1267710,456
1409170,457
806762,458
544108,459
917797,460
515843,461
217720,462
1142717,463
527550,464
1513823,465
1079513,466
54086,467
1615277,468
1259544,469
953301,470
491348,471
1454097,472
239085,473
1075592,474
805010,475
520618,476
1558225,477
985955,478
45575,479
100478,480
795122,481
1205192,482
343721,483
1087386,484
218337,485
241803,486
393505,487
433861,488
532941,489
1362207,490
622266,491
446225,492
220197,493
1502407,494
1031529,495
895898,496
577810,497
815841,498
427191,499
1498771,500
1528591,501
980811,502
1483373,503
775440,504
1598702,505
854428,506
51184,507
1006931,508
877460,509
871996,510
1497712,511
12612,512
941569,513
991938,514
650303,515
957430,516
275238,517
609881,518
907567,519
1263985,520
1510584,521
807260,522
493019,523
1134881,524
1462549,525
1503232,526
1580286,527
259480,528
956968,529
421545,530
528687,531
1602387,532
53105,533
253570,534
388799,535
1605625,536
569085,537
1205594,538
1399270,539
866839,540
23613,541
1232912,542
801347,543
1487396,544
1718753,545
1726440,546
969550,547
1280214,548
696156,549
1490102,550
962097,551
821471,552
7268,553
895452,554
1608215,555
1383579,556
337368,557
1027254,558
814125,559
800173,560
1478592,561
240359,562
1509456,563
12041,564
890813,565
391894,566
265923,567
233224,568
539625,569
27214,570
286092,571
1209075,572
600887,573
415382,574
1260680,575
1518640,576
465141,577
242106,578
1485865,579
836714,580
2288,581
510500,582
918167,583
216050,584
328240,585
1507412,586
1002076,587
640609,588
880160,589
1636908,590
708026,591
678509,592
809731,593
1382941,594
929601,595
25915,596
490955,597
324556,598
865828,599
1555225,600
604904,601
1002297,602
1542043,603
947498,604
1464759,605
34095,606
445210,607
1465848,608
970872,609
1125852,610
221967,611
498274,612
1539498,613
831919,614
500419,615
933256,616
1551318,617
492892,618
220821,619
814345,620
355032,621
661393,622
585316,623
515837,624
423320,625
686436,626
1048930,627
1525919,628
1213128,629
44981,630
472993,631
1624779,632
873349,633
606919,634
86209,635
490078,636
233617,637
620771,638
265701,639
1197750,640
371128,641
803110,642
221004,643
91273,644
815569,645
845047,646
1532180,647
1617043,648
1381285,649
1622014,650
924499,651
422534,652
239382,653
1036826,654
533502,655
1207398,656
541690,657
412798,658
490773,659
1693692,660
257255,661
323881,662
24417,663
13704,664
522093,665
1037090,666
903405,667
859114,668
100509,669
101378,670
808618,671
1456645,672
1092952,673
1644662,674
479019,675
269948,676
262044,677
834512,678
340454,679
620591,680
932175,681
75821,682
349873,683
292843,684
247756,685
1481643,686
672090,687
229630,688
992192,689
935553,690
444718,691
38258,692
361574,693
303962,694
457757,695
672250,696
576945,697
1080987,698
436002,699
60643,700
379599,701
1088427,702
238544,703
429462,704
346964,705
237681,706
1506172,707
1548824,708
154876,709
663223,710
1197392,711
262119,712
281700,713
1618863,714
1503448,715
64404,716
85341,717
45201,718
365954,719
1039480,720
85170,721
376337,722
1255696,723
48447,724
600071,725
268015,726
1517816,727
334757,728
796955,729
868908,730
549651,731
1510897,732
294783,733
994644,734
801618,735
1025764,736
842402,737
1209410,738
819640,739
825958,740
494153,741
347587,742
1050982,743
330864,744
1501661,745
1070319,746
1227114,747
567342,748
892575,749
327923,750
293150,751
247215,752
1029697,753
16373,754
846047,755
434429,756
1189987,757
426018,758
1018971,759
881752,760
1290376,761
810374,762
1300949,763
1309439,764
509308,765
499142,766
1485999,767
10823,768
1503284,769
433038,770
1015656,771
1548057,772
64788,773
504170,774
1183498,775
576698,776
1526017,777
223530,778
909962,779
1203652,780
1149968,781
231551,782
326744,783
817324,784
1674484,785
564372,786
305646,787
1457511,788
525039,789
1212701,790
996664,791
895420,792
1219323,793
900989,794
512568,795
700683,796
88706,797
958136,798
1622365,799
1631501,800
517811,801
1257127,802
1579567,803
450054,804
1126934,805
1709197,806
1298412,807
100193,808
426522,809
19358,810
73319,811
7173,812
1268019,813
500762,814
1716655,815
340499,816
336523,817
1484682,818
1214863,819
1236831,820
1543892,821
220992,822
1109122,823
908524,824
42267,825
665790,826
743564,827
253858,828
556221,829
1211326,830
255645,831
900244,832
472600,833
1457116,834
1689645,835
17481,836
260344,837
454935,838
541277,839
1728239,840
219410,841
234397,842
7411,843
1100344,844
674796,845
1662864,846
634775,847
231501,848
1510571,849
1110327,850
676560,851
1449151,852
1558801,853
1127763,854
1609952,855
1104611,856
1372418,857
826201,858
1188926,859
875675,860
917251,861
1215299,862
248452,863
384945,864
285298,865
1459389,866
236166,867
169162,868
1081164,869
1552235,870
1496762,871
438336,872
217868,873
1058714,874
371454,875
493904,876
259353,877
1487153,878
246250,879
1199266,880
417684,881
955191,882
1506607,883
940497,884
273715,885
169886,886
149875,887
437850,888
1483405,889
1269781,890
1073095,891
1032883,892
773800,893
949067,894
429104,895
1060127,896
545455,897
1647118,898
1254699,899
1365019,900
973399,901
458039,902
893850,903
1205816,904
114333,905
837867,906
1582088,907
461821,908
83803,909
66633,910
1491182,911
234774,912
376648,913
232401,914
232328,915
279355,916
947861,917
34397,918
1578362,919
1454634,920
1460378,921
554271,922
546960,923
1257069,924
801977,925
598026,926
532759,927
53682,928
67614,929
1515443,930
914123,931
66885,932
955388,933
15403,934
859672,935
1721046,936
823481,937
51912,938
80536,939
850848,940
861803,941
18504,942
1477995,943
282007,944
513145,945
519240,946
543111,947
927653,948
392,949
24845,950
919803,951
802145,952
1386313,953
1584664,954
1314735,955
1235533,956
1193571,957
195996,958
837530,959
870507,960
283519,961
1221835,962
615748,963
860790,964
4758,965
893057,966
1614449,967
1507242,968
327866,969
1189783,970
1494976,971
680527,972
865641,973
957643,974
801026,975
50561,976
1214321,977
891013,978
1501240,979
14238,980
935228,981
977239,982
1654748,983
42080,984
1195134,985
627490,986
24307,987
66432,988
150006,989
1719370,990
216072,991
710723,992
1198960,993
15175,994
848601,995
473720,996
8175,997
613156,998
15367,999
1038637,1000
287306,1001
1315227,1002
559707,1003
1463835,1004
81639,1005
850638,1006
1536736,1007
543725,1008
667416,1009
1526872,1010
40540,1011
1179,1012
1520929,1013
1068927,1014
256082,1015
1242594,1016
1754723,1017
887048,1018
983970,1019
912154,1020
1143551,1021
1498054,1022
108597,1023
1594611,1024
918341,1025
1758875,1026
984991,1027
1067784,1028
998408,1029
1501667,1030
624460,1031
890956,1032
536933,1033
948104,1034
1047435,1035
860111,1036
1381683,1037
1284483,1038
13012,1039
299538,1040
447757,1041
830864,1042
289919,1043
895388,1044
491771,1045
1198194,1046
825075,1047
572403,1048
1117601,1049
349863,1050
491404,1051
1434913,1052
6006,1053
1010461,1054
945519,1055
251613,1056
68935,1057
1487416,1058
990319,1059
575381,1060
25090,1061
1513029,1062
1030681,1063
1004612,1064
821681,1065
1475962,1066
931204,1067
887158,1068
1531984,1069
467657,1070
51503,1071
1226144,1072
608649,1073
241393,1074
439705,1075
758460,1076
611864,1077
1609715,1078
723031,1079
1488346,1080
1277861,1081
915807,1082
379201,1083
93747,1084
79430,1085
11,1086
1557430,1087
1697085,1088
509228,1089
920057,1090
243244,1091
300791,1092
457661,1093
747104,1094
1208637,1095
456692,1096
1486020,1097
1514479,1098
1485957,1099
437674,1100
1302200,1101
1716808,1102
928446,1103
572432,1104
930264,1105
861568,1106
1041739,1107
890859,1108
1509725,1109
424075,1110
84367,1111
495800,1112
871373,1113
248711,1114
1024350,1115
508505,1116
1753589,1117
1075375,1118
810561,1119
354372,1120
1482567,1121
256639,1122
1696620,1123
56630,1124
24065,1125
797542,1126
850575,1127
1003721,1128
1668163,1129
891188,1130
1225963,1131
569580,1132
864922,1133
1504755,1134
981318,1135
1456629,1136
1663003,1137
42684,1138
263776,1139
475136,1140
987423,1141
1502683,1142
715340,1143
497391,1144
677272,1145
1560507,1146
283254,1147
321046,1148
1503837,1149
1051763,1150
562728,1151
706554,1152
1510656,1153
1281081,1154
585003,1155
1050172,1156
892537,1157
551781,1158
58060,1159
86358,1160
1073719,1161
1567120,1162
46770,1163
1525779,1164
1561865,1165
832255,1166
1051225,1167
438296,1168
449935,1169
28705,1170
853001,1171
232426,1172
1511490,1173
329943,1174
983141,1175
852043,1176
476102,1177
1520509,1178
1416101,1179
108942,1180
840928,1181
1523449,1182
547225,1183
826341,1184
259967,1185
110065,1186
1547528,1187
597020,1188
55147,1189
450910,1190
1502066,1191
831693,1192
223825,1193
1571647,1194
589248,1195
554226,1196
1056859,1197
1189451,1198
952210,1199
1101219,1200
286728,1201
220360,1202
1520208,1203
903360,1204
1411901,1205
1491244,1206
1536362,1207
983053,1208
822782,1209
1506397,1210
1534845,1211
1557134,1212
1663634,1213
215694,1214
837645,1215
623297,1216
479657,1217
1725712,1218
578832,1219
1500781,1220
802948,1221
107079,1222
1599597,1223
574100,1224
65011,1225
222000,1226
1487527,1227
523379,1228
453156,1229
1248269,1230
428962,1231
969373,1232
1054217,1233
1246337,1234
348026,1235
1025061,1236
944560,1237
46608,1238
920994,1239
249287,1240
1516524,1241
901512,1242
994169,1243
1284082,1244
1536369,1245
72378,1246
936373,1247
1201495,1248
1536157,1249
1398635,1250
951672,1251
1512026,1252
882774,1253
554342,1254
1731254,1255
1128811,1256
1468964,1257
1593270,1258
1021595,1259
830384,1260
356129,1261
494933,1262
1226701,1263
1623171,1264
463036,1265
65972,1266
1064903,1267
951262,1268
878698,1269
808366,1270
1341707,1271
1324160,1272
927159,1273
29822,1274
1499823,1275
102279,1276
843537,1277
1533640,1278
151798,1279
490540,1280
970287,1281
1661224,1282
11702,1283
1348376,1284
1569356,1285
1154106,1286
1207914,1287
634862,1288
897507,1289
100330,1290
804984,1291
663163,1292
310155,1293
805278,1294
544316,1295
921616,1296
1537073,1297
251364,1298
1135831,1299
101019,1300
622440,1301
830370,1302
533721,1303
1468056,1304
111938,1305
423031,1306
500871,1307
897330,1308
848541,1309
1663765,1310
927056,1311
522012,1312
494286,1313
566926,1314
733277,1315
534201,1316
845209,1317
651894,1318
1611204,1319
1219365,1320
39966,1321
531975,1322
636627,1323
1609635,1324
1007343,1325
246726,1326
1204574,1327
420382,1328
503564,1329
1332543,1330
851994,1331
133222,1332
546043,1333
518108,1334
551029,1335
485070,1336
94368,1337
1057235,1338
862579,1339
1506285,1340
1118802,1341
862257,1342
1513069,1343
45237,1344
265418,1345
1630015,1346
632764,1347
476562,1348
1627816,1349
537465,1350
1546808,1351
751,1352
45559,1353
678770,1354
336927,1355
1681193,1356
1217869,1357
859756,1358
12056,1359
108967,1360
67585,1361
878382,1362
1251761,1363
178520,1364
